88	9977	1
88	10483	1
88	10880	1
88	10961	1
88	11049	1
88	11103	1
88	11489	1
88	11490	1
88	12338	1
88	12432	1
88	12777	1
89	10645	1
90	6279	1
90	6473	1
90	6663	1
90	7007	1
90	7122	1
90	7137	1
90	7979	1
90	8619	1
90	9494	1
90	9530	1
90	9788	1
90	10091	1
90	10917	1
90	11444	1
90	12424	1
90	12608	1
90	12631	1
90	12638	1
90	12687	1
90	12824	1
91	8327	1
91	8328	1
91	8329	1
91	8696	1
91	8994	1
91	9313	1
91	9815	1
91	10056	1
91	10132	1
91	10630	1
91	10962	1
91	10969	1
91	10970	1
91	11046	1
91	11357	1
91	11487	1
91	11979	1
92	8257	1
94	10880	1
94	12338	1
95	6315	1
95	6316	1
95	7166	1
95	7336	1
96	10132	1
97	7810	1
97	8587	1
97	9377	1
97	11087	1
97	12475	1
98	9249	1
98	9502	1
99	6318	1
99	7587	1
99	7588	1
99	7713	1
99	8324	1
99	8325	1
99	8326	1
99	8633	1
99	9799	1
99	10132	1
99	10483	1
99	10645	1
99	10650	1
99	10880	1
99	12340	1
99	12376	1
99	12378	1
99	12379	1
100	8413	1
101	6716	1
101	7128	1
101	7230	1
101	8591	1
101	8670	1
101	9797	1
101	9845	1
101	10767	1
101	10796	1
101	11002	1
101	11359	1
101	11387	1
101	11979	1
101	12028	1
101	12349	1
102	6431	1
102	7242	1
102	7509	1
102	7511	1
102	7921	1
102	8078	1
102	8630	1
102	9375	1
102	10963	1
103	7305	1
103	8055	1
103	8531	1
103	9732	1
103	10647	1
103	12026	1
104	8587	1
104	8791	1
104	9200	1
104	9504	1
104	9556	1
104	9593	1
104	9660	1
104	9786	1
104	10483	1
104	11042	1
104	11084	1
104	11440	1
104	11934	1
104	12021	1
104	12026	1
104	12379	1
104	12432	1
105	11262	1
105	11598	1
105	11660	1
105	12336	1
105	12342	1
106	11377	1
106	12025	1
106	12027	1
106	12783	1
107	7327	1
107	12784	1
108	10647	1
109	6183	1
109	7226	1
109	7417	1
109	7418	1
109	7428	1
109	9341	1
109	9554	1
109	9699	1
109	9948	1
109	10036	1
109	10938	1
109	10940	1
109	10941	1
109	11706	1
109	11819	1
109	11822	1
109	12158	1
109	12378	1
109	12690	1
110	6452	1
110	7753	1
110	7759	1
110	7760	1
110	8198	1
110	8918	1
110	9368	1
110	9554	1
110	11809	1
111	6448	1
111	6559	1
111	7374	1
111	7508	1
111	9251	1
111	9652	1
111	10980	1
111	11058	1
111	12661	1
112	7143	1
112	7374	1
112	12777	1
113	11619	1
114	12777	1
115	7053	1
115	7327	1
115	7750	1
115	10091	1
115	10999	1
115	11682	1
115	11893	1
115	12175	1
116	6314	1
116	6837	1
116	7323	1
116	9447	1
116	9743	1
116	9744	1
116	9745	1
116	10365	1
116	10432	1
116	11308	1
116	11363	1
116	11657	1
117	7376	1
117	7806	1
117	8764	1
117	9803	1
117	12021	1
117	12134	1
118	9735	1
119	6430	1
119	7323	1
119	7509	1
119	7512	1
119	8328	1
119	8329	1
119	10314	1
119	10647	1
120	6248	1
120	7642	1
120	8154	1
120	8616	1
120	8690	1
120	9554	1
120	9555	1
120	9567	1
120	9754	1
120	10007	1
120	10179	1
120	10924	1
120	11128	1
120	12167	1
120	12432	1
121	6219	1
121	7750	1
121	8481	1
121	8781	1
121	9357	1
121	10686	1
121	11183	1
121	11392	1
121	11865	1
121	12353	1
122	6323	1
122	9555	1
122	12878	1
123	6845	1
123	12499	1
124	7604	1
124	11678	1
124	11680	1
124	12042	1
124	12356	1
124	12669	1
125	8413	1
125	10198	1
125	11105	1
126	6317	1
126	6321	1
126	6323	1
126	8999	1
126	9181	1
126	10587	1
126	10799	1
126	11357	1
126	11893	1
127	6233	1
127	7376	1
127	8477	1
127	9803	1
127	10095	1
127	10880	1
127	11015	1
128	10648	1
128	12005	1
128	12477	1
129	6923	1
129	7176	1
129	8106	1
129	8403	1
129	8781	1
129	8866	1
129	8878	1
129	11105	1
129	11643	1
130	9275	1
130	9276	1
130	9410	1
130	9827	1
131	6315	1
131	6316	1
131	6319	1
131	6323	1
131	6324	1
131	6327	1
131	6328	1
131	6670	1
131	7151	1
131	7754	1
131	8780	1
131	9532	1
131	9554	1
131	9757	1
131	9963	1
131	11818	1
132	6627	1
132	7510	1
132	7512	1
132	8400	1
133	6334	1
133	7308	1
133	7320	1
133	7345	1
133	10960	1
133	11357	1
133	11812	1
134	10132	1
135	10132	1
135	10647	1
136	6212	1
136	12026	1
137	6232	1
137	6812	1
137	7617	1
137	8765	1
137	9469	1
137	9504	1
137	9510	1
137	10999	1
137	12300	1
138	6352	1
138	6967	1
138	7327	1
138	10432	1
138	10484	1
138	10601	1
138	11510	1
139	6215	1
139	7327	1
139	7783	1
139	7851	1
139	8360	1
139	8413	1
139	8476	1
139	10689	1
139	10962	1
139	11440	1
139	11976	1
140	7475	1
140	8587	1
140	8630	1
140	9622	1
140	9710	1
140	10235	1
140	10246	1
140	10324	1
140	10429	1
140	11039	1
140	11216	1
140	11264	1
140	11336	1
140	12208	1
140	12338	1
140	12379	1
141	7323	1
141	7640	1
141	8329	1
141	11386	1
142	8395	1
142	10340	1
142	11363	1
142	12158	1
143	6412	1
143	6653	1
143	6907	1
143	7216	1
143	7617	1
143	8070	1
143	8168	1
143	8215	1
143	8670	1
143	8764	1
143	9102	1
143	9313	1
143	9590	1
143	9845	1
143	12036	1
144	10962	1
144	11927	1
145	6664	1
146	9209	1
146	9654	1
146	9655	1
146	10124	1
146	11757	1
146	11966	1
146	12378	1
147	6630	1
147	9129	1
147	9304	1
147	10483	1
147	10720	1
148	8587	1
148	12356	1
148	12777	1
150	7224	1
150	9320	1
150	9472	1
151	8394	1
151	11001	1
151	12408	1
152	7791	1
152	9217	1
152	10086	1
152	10624	1
152	10848	1
152	11335	1
152	11446	1
152	11971	1
152	11985	1
152	12081	1
152	12275	1
152	12693	1
152	12777	1
153	6215	1
153	6407	1
153	7012	1
153	8429	1
153	9481	1
153	10045	1
153	10396	1
153	11395	1
153	11973	1
153	11985	1
154	9226	1
154	11049	1
155	10547	1
155	10851	1
155	11397	1
155	11608	1
156	6535	1
156	7921	1
156	8203	1
156	10105	1
156	10637	1
156	10966	1
156	10981	1
156	11657	1
157	7224	1
157	7374	1
157	10648	1
157	11203	1
157	12041	1
157	12424	1
157	12440	1
158	7941	1
158	8324	1
158	8325	1
158	8326	1
158	12315	1
158	12319	1
159	6833	1
159	6884	1
159	8477	1
159	10880	1
159	11467	1
159	12337	1
159	12424	1
160	8328	1
160	9803	1
160	10132	1
160	11339	1
161	6375	1
161	6986	1
161	7224	1
161	7674	1
161	7675	1
161	7676	1
161	8523	1
161	9325	1
161	9743	1
161	9744	1
161	9745	1
161	11374	1
162	9313	1
162	10458	1
163	7246	1
163	8424	1
163	8853	1
163	9489	1
163	10095	1
163	10096	1
163	10232	1
163	11818	1
163	12620	1
164	6356	1
164	8197	1
164	8477	1
164	9664	1
164	9667	1
164	9838	1
164	9845	1
164	10802	1
164	11357	1
164	11378	1
164	12299	1
165	8781	1
165	9461	1
165	11440	1
165	11522	1
166	10109	1
166	10962	1
166	11288	1
166	11292	1
166	11808	1
167	10799	1
168	7471	1
168	7652	1
168	9462	1
168	12021	1
168	12173	1
169	9877	1
171	7810	1
172	7243	1
172	10432	1
172	10880	1
172	11103	1
172	12777	1
173	6893	1
173	6942	1
173	7431	1
173	8472	1
173	9942	1
173	12316	1
173	12366	1
175	8082	1
175	8216	1
175	8328	1
175	8413	1
175	10132	1
175	11973	1
176	10437	1
176	10450	1
176	11002	1
176	11306	1
176	12356	1
177	6473	1
177	7469	1
177	7722	1
177	9313	1
177	9378	1
177	9510	1
177	9757	1
177	9874	1
177	10961	1
177	11012	1
177	11298	1
177	11661	1
177	11662	1
177	11664	1
177	11665	1
177	11667	1
177	12133	1
177	12353	1
177	12379	1
178	6430	1
178	6684	1
178	6685	1
178	6917	1
178	8591	1
178	9504	1
178	9555	1
178	9973	1
178	10802	1
178	11440	1
178	11976	1
179	6857	1
179	7224	1
179	8153	1
179	8839	1
179	9510	1
179	9922	1
179	9931	1
179	9989	1
179	10026	1
179	10179	1
179	10606	1
179	10791	1
179	11455	1
179	12041	1
179	12201	1
179	12432	1
179	12777	1
180	8764	1
180	9129	1
180	9220	1
180	9313	1
180	10198	1
180	11041	1
180	12155	1
181	6269	1
181	6686	1
181	6753	1
181	8477	1
181	8595	1
181	9129	1
181	9472	1
181	9593	1
181	9647	1
181	10134	1
181	10170	1
181	10472	1
181	10787	1
181	11344	1
181	11647	1
181	11971	1
181	11973	1
182	6333	1
182	7169	1
182	7374	1
182	7776	1
182	10560	1
182	10625	1
182	11315	1
182	12301	1
183	6980	1
183	8781	1
183	9888	1
183	11826	1
184	9732	1
185	8630	1
186	7592	1
186	7674	1
186	11387	1
186	11706	1
187	6356	1
187	12477	1
188	8329	1
188	10132	1
189	6232	1
189	7414	1
189	8394	1
189	9527	1
189	10305	1
189	10436	1
189	10718	1
189	11842	1
189	11996	1
190	9504	1
190	9586	1
190	9647	1
191	6215	1
191	9476	1
191	10649	1
191	12300	1
191	12424	1
192	8413	1
192	10919	1
194	6515	1
194	8112	1
194	9143	1
194	10367	1
194	10488	1
194	11809	1
195	6316	1
195	6323	1
195	6755	1
195	7620	1
195	8329	1
195	10132	1
195	10483	1
195	10960	1
195	12181	1
196	7832	1
196	12170	1
196	12296	1
197	9472	1
197	11001	1
197	11915	1
197	11924	1
198	7401	1
198	9502	1
198	9626	1
198	10483	1
198	12777	1
199	6619	1
199	8458	1
199	11057	1
199	11298	1
199	12133	1
199	12831	1
200	9510	1
200	9742	1
200	10890	1
201	7387	1
201	7411	1
201	7413	1
201	7938	1
201	7941	1
201	7948	1
201	8077	1
201	8085	1
201	8101	1
201	8104	1
201	8214	1
201	8748	1
201	8773	1
201	9540	1
201	9553	1
201	9561	1
201	9623	1
201	9948	1
201	10916	1
204	6669	1
204	6670	1
204	7373	1
204	7463	1
204	8413	1
204	9742	1
204	9960	1
204	12378	1
205	7374	1
205	8765	1
205	8892	1
205	9391	1
205	10131	1
205	10367	1
206	11921	1
207	6757	1
207	12042	1
208	6471	1
208	6834	1
208	9447	1
208	9876	1
208	11596	1
210	8197	1
211	9510	1
211	10048	1
211	10361	1
211	12316	1
212	10437	1
212	11049	1
213	7509	1
213	7511	1
213	7512	1
213	7680	1
213	8752	1
213	9593	1
213	9622	1
213	10836	1
213	12378	1
214	7974	1
214	8766	1
214	9005	1
214	9564	1
214	9622	1
214	9626	1
214	9925	1
214	9965	1
214	10712	1
214	12631	1
215	11049	1
215	12268	1
216	6684	1
216	7224	1
216	7374	1
216	8764	1
216	8765	1
216	9752	1
216	10249	1
216	10524	1
216	10562	1
216	10994	1
217	7322	1
217	7558	1
217	10764	1
217	11661	1
217	11663	1
217	11667	1
217	11669	1
217	11962	1
217	12338	1
218	6194	1
218	9142	1
218	10109	1
218	10569	1
219	8675	1
219	9220	1
219	9306	1
219	9307	1
219	10008	1
219	10437	1
219	10862	1
220	8559	1
220	9622	1
220	11367	1
222	7005	1
223	7694	1
224	6234	1
224	7374	1
224	7859	1
224	9472	1
224	12036	1
224	12327	1
225	7510	1
225	7512	1
225	8589	1
225	8856	1
225	9181	1
225	9593	1
225	9932	1
225	10960	1
225	11357	1
225	12558	1
226	6381	1
226	11357	1
226	11387	1
226	11406	1
226	11962	1
227	7866	1
227	7875	1
227	9743	1
227	12322	1
228	6587	1
228	7108	1
228	7588	1
228	10966	1
228	10967	1
228	11498	1
228	11809	1
228	12777	1
229	7016	1
229	7440	1
229	8563	1
229	9461	1
229	9783	1
229	11047	1
229	12742	1
230	6886	1
230	9859	1
230	9864	1
230	9866	1
230	9996	1
230	11157	1
230	12316	1
231	6314	1
231	8112	1
231	8984	1
231	9370	1
231	10960	1
231	11406	1
231	11466	1
231	11480	1
231	12913	1
232	8748	1
232	9162	1
232	9589	1
232	10510	1
232	11177	1
232	11856	1
232	12222	1
233	6758	1
233	7606	1
233	9472	1
233	12278	1
234	8780	1
234	8794	1
234	8824	1
234	9555	1
234	9593	1
234	9797	1
234	10179	1
234	12424	1
235	6215	1
235	9313	1
235	9593	1
235	9917	1
235	9973	1
235	11856	1
235	12349	1
235	12470	1
236	6569	1
236	6769	1
236	7529	1
236	8782	1
236	9706	1
236	10401	1
236	11005	1
236	12356	1
237	8700	1
237	8781	1
237	8981	1
237	9251	1
237	9554	1
237	9563	1
238	8697	1
238	9325	1
238	12424	1
239	8101	1
239	9743	1
239	10637	1
239	10735	1
239	12316	1
239	12347	1
240	6627	1
240	8481	1
240	10961	1
240	12777	1
242	9472	1
242	9555	1
242	11002	1
242	11893	1
242	12267	1
242	12660	1
243	9604	1
243	10366	1
243	10630	1
243	11930	1
244	9888	1
244	10472	1
244	11659	1
244	12060	1
245	8153	1
245	10432	1
246	6567	1
246	7053	1
246	7072	1
246	7323	1
246	7528	1
246	8177	1
246	8292	1
246	8500	1
246	8587	1
246	8764	1
246	8876	1
246	8885	1
246	9622	1
246	10002	1
246	10003	1
246	10170	1
246	10743	1
246	10924	1
247	6215	1
247	6418	1
247	9871	1
247	9908	1
247	10800	1
247	12197	1
249	7393	1
249	7394	1
249	12338	1
249	12777	1
250	6215	1
250	6243	1
250	6673	1
250	8283	1
250	9306	1
250	9313	1
250	10247	1
250	11528	1
250	12269	1
250	12901	1
251	9577	1
251	9579	1
251	9622	1
251	11357	1
252	10429	1
252	10880	1
252	11489	1
252	12336	1
252	12777	1
253	6356	1
253	12026	1
253	12376	1
254	7374	1
254	8493	1
254	10271	1
254	11519	1
254	12181	1
255	7527	1
255	7693	1
255	9472	1
255	10692	1
255	11160	1
255	11357	1
255	11383	1
256	6237	1
256	6247	1
256	6385	1
256	7046	1
256	7534	1
256	8481	1
256	10381	1
256	10848	1
256	10874	1
256	11180	1
256	11392	1
256	11700	1
256	11758	1
256	12577	1
256	12594	1
256	12866	1
258	6233	1
258	6899	1
258	7453	1
258	7460	1
258	8329	1
258	8752	1
258	8843	1
258	9292	1
258	9919	1
258	9970	1
258	10352	1
258	10367	1
258	10853	1
258	10879	1
258	11357	1
258	11467	1
258	11911	1
258	12338	1
258	12466	1
258	12837	1
259	9735	1
260	6504	1
260	9313	1
260	9665	1
260	9757	1
260	10630	1
260	10942	1
260	11264	1
260	11276	1
260	11367	1
260	11382	1
260	11426	1
260	11430	1
260	11456	1
260	12026	1
261	6430	1
261	7866	1
261	9472	1
261	12777	1
262	7216	1
262	7305	1
262	8597	1
262	8665	1
262	9217	1
262	9313	1
262	10689	1
262	11053	1
262	11356	1
262	12846	1
262	12907	1
263	6664	1
263	6834	1
263	7463	1
263	8073	1
263	9622	1
263	9743	1
263	9744	1
263	9745	1
263	9762	1
263	10463	1
263	10880	1
263	11288	1
263	11292	1
263	11604	1
263	11678	1
263	11840	1
263	12124	1
263	12727	1
264	8203	1
264	8595	1
264	9743	1
264	9744	1
264	9757	1
264	11395	1
265	7529	1
265	8765	1
265	11234	1
266	6967	1
266	8957	1
266	9115	1
266	9182	1
266	9845	1
266	9857	1
266	10333	1
266	10483	1
266	10906	1
266	10922	1
266	11311	1
266	11357	1
266	11383	1
266	11888	1
266	11950	1
266	12378	1
266	12610	1
266	12777	1
267	6947	1
267	9143	1
267	9866	1
268	7469	1
268	7620	1
268	8195	1
268	10308	1
268	11467	1
268	12338	1
269	6215	1
269	6624	1
269	7169	1
269	7327	1
269	7810	1
269	7882	1
269	8587	1
269	9377	1
269	9504	1
269	9626	1
269	10961	1
269	11891	1
269	11973	1
269	12338	1
269	12777	1
270	8549	1
270	9928	1
270	12777	1
271	6376	1
272	6356	1
272	8957	1
272	9845	1
273	6212	1
273	6356	1
273	12268	1
274	11049	1
275	10879	1
276	12777	1
277	6319	1
277	6320	1
277	8327	1
277	10726	1
278	8563	1
278	8763	1
279	6558	1
279	8230	1
279	8592	1
279	8607	1
279	8646	1
279	9083	1
279	11089	1
279	11336	1
279	11559	1
279	11600	1
279	11619	1
279	11635	1
279	12669	1
279	12785	1
280	7853	1
280	8811	1
280	9752	1
281	6323	1
281	6845	1
281	7926	1
281	9363	1
281	9874	1
281	10151	1
281	10877	1
282	7340	1
282	11049	1
283	7361	1
283	7859	1
283	8563	1
283	9472	1
283	11049	1
283	11057	1
283	12356	1
284	9247	1
284	9910	1
285	6430	1
285	8131	1
285	8957	1
285	11357	1
286	6828	1
286	7884	1
286	7926	1
286	8587	1
286	9881	1
286	10011	1
286	10800	1
287	7171	1
288	8269	1
288	9838	1
289	6215	1
289	7392	1
289	12343	1
289	12730	1
289	12777	1
290	6527	1
290	9135	1
290	9184	1
292	6811	1
292	6818	1
292	6822	1
292	6836	1
292	7475	1
292	9313	1
292	9593	1
292	9928	1
292	10338	1
292	11868	1
292	11893	1
293	9142	1
293	9162	1
293	9845	1
293	10132	1
293	10876	1
294	6289	1
294	6364	1
294	6504	1
294	7463	1
294	8210	1
294	8673	1
294	10167	1
294	10175	1
294	10180	1
294	10181	1
294	10730	1
294	10912	1
294	11902	1
294	12247	1
294	12504	1
296	6214	1
296	6215	1
296	7810	1
296	8155	1
296	8634	1
296	9554	1
296	9803	1
296	11383	1
296	11977	1
296	12338	1
297	6356	1
297	6430	1
297	9304	1
297	9377	1
297	10562	1
297	10962	1
297	11002	1
298	8290	1
298	8587	1
298	12698	1
299	9709	1
299	9711	1
299	9721	1
299	10966	1
299	11382	1
300	7556	1
300	8053	1
300	8506	1
300	8767	1
300	9845	1
300	9857	1
300	10629	1
300	10630	1
300	10724	1
300	11288	1
300	11292	1
300	11395	1
300	12245	1
301	7245	1
301	7465	1
301	7592	1
301	8328	1
301	10960	1
302	11664	1
302	11665	1
302	11666	1
302	12005	1
302	12314	1
303	9200	1
303	9377	1
303	9973	1
303	11002	1
303	11047	1
303	11049	1
304	8257	1
304	9504	1
304	9579	1
304	9593	1
304	9706	1
304	11084	1
304	12356	1
304	12379	1
305	12777	1
306	7033	1
306	8446	1
307	8328	1
307	10432	1
307	10601	1
307	11940	1
307	12783	1
308	6381	1
309	10628	1
309	11049	1
310	6224	1
310	8240	1
310	8250	1
310	12885	1
311	6183	1
311	8662	1
311	9472	1
311	9492	1
311	9593	1
311	9652	1
311	10799	1
311	11046	1
311	11357	1
311	11383	1
312	6289	1
312	6293	1
312	6716	1
312	9082	1
312	9594	1
312	10179	1
312	10447	1
312	10919	1
312	11385	1
312	11688	1
312	12379	1
312	12424	1
313	6323	1
313	8081	1
313	8587	1
313	9783	1
313	11807	1
313	12339	1
313	12777	1
314	11334	1
316	6834	1
316	8631	1
316	12316	1
317	7387	1
317	7750	1
317	9743	1
317	9744	1
317	9745	1
317	11614	1
318	6356	1
318	6430	1
318	10179	1
318	11002	1
318	12777	1
319	9622	1
319	9917	1
320	6280	1
320	7469	1
320	7753	1
321	7327	1
321	9020	1
321	9932	1
322	7791	1
322	9442	1
322	9706	1
322	10359	1
322	10436	1
322	10605	1
322	10872	1
322	11691	1
322	12446	1
323	7240	1
323	8082	1
323	8429	1
323	8637	1
323	8700	1
323	8743	1
323	10119	1
323	11269	1
323	11424	1
323	11657	1
323	12059	1
324	6255	1
324	6832	1
324	7265	1
324	9171	1
324	10029	1
324	11993	1
324	12587	1
324	12843	1
324	12901	1
325	6183	1
325	6215	1
325	6319	1
325	6321	1
325	6326	1
325	7082	1
325	8797	1
325	8909	1
325	9641	1
325	10483	1
325	11426	1
325	11434	1
325	11819	1
325	11979	1
325	12777	1
326	6664	1
326	10367	1
326	11145	1
326	11600	1
327	10488	1
329	7043	1
329	7224	1
329	7226	1
329	9030	1
329	9111	1
329	9742	1
329	9743	1
329	9745	1
329	9757	1
329	10923	1
329	11971	1
330	6627	1
330	7778	1
330	9365	1
330	9549	1
330	9559	1
330	9801	1
331	6219	1
331	6635	1
331	9900	1
331	11440	1
331	12122	1
331	12356	1
331	12394	1
332	7879	1
332	8371	1
332	8377	1
332	8513	1
332	8519	1
332	8720	1
332	8940	1
332	8946	1
332	10523	1
332	10872	1
333	6323	1
333	7587	1
333	8748	1
333	8786	1
333	9277	1
333	9279	1
333	9368	1
333	10645	1
333	12336	1
333	12476	1
335	6215	1
335	6318	1
335	6321	1
335	7327	1
335	12777	1
335	12783	1
336	7866	1
336	8523	1
336	9219	1
336	10179	1
336	10432	1
337	11058	1
338	10432	1
338	12296	1
338	12338	1
339	7114	1
339	8056	1
339	8957	1
339	9817	1
339	10289	1
339	10308	1
339	10969	1
339	11383	1
339	11706	1
339	12338	1
339	12478	1
340	6279	1
340	8481	1
340	9510	1
340	9733	1
341	6232	1
341	6862	1
341	7401	1
341	8998	1
341	9224	1
341	10026	1
341	10979	1
342	8575	1
343	6504	1
343	7224	1
343	11004	1
343	11663	1
343	11665	1
344	12005	1
345	7323	1
345	8197	1
345	9664	1
345	9665	1
345	9783	1
345	9838	1
345	11047	1
345	12021	1
346	6302	1
346	7224	1
346	7463	1
346	8314	1
346	8981	1
346	9182	1
346	9472	1
346	9622	1
346	10349	1
346	10432	1
346	11722	1
346	12338	1
347	6356	1
348	6413	1
348	7090	1
348	7832	1
348	8257	1
348	10648	1
348	12331	1
348	12356	1
349	6967	1
349	8364	1
350	7224	1
350	12777	1
351	12314	1
352	7305	1
352	8597	1
352	9456	1
352	10240	1
352	10424	1
352	10754	1
352	10862	1
352	10994	1
352	12475	1
353	9181	1
353	9743	1
353	9845	1
354	6430	1
354	8481	1
354	9802	1
354	9934	1
